Name,start_x_cordinate,start_y_cordinate,end_x_cordinate,end_y_cordinate
00012970_000.png,139,126,931,733
00012971_000.png,99,162,894,802
00012971_001.png,251,266,1007,947
00012971_002.png,63,244,866,890
00012972_000.png,130,169,924,773
00012973_000.png,65,141,957,972
00012973_001.png,97,145,958,1024
00012973_002.png,156,184,952,986
00012973_003.png,91,175,900,899
00012973_004.png,135,332,920,1024
00012973_005.png,167,28,992,957
00012973_006.png,239,112,1024,886
00012973_007.png,174,216,973,934
00012973_008.png,106,87,949,953
00012973_009.png,49,155,955,1024
00012973_010.png,80,141,978,1024
00012973_011.png,91,105,965,1024
00012973_012.png,49,141,930,983
00012973_013.png,8,52,850,930
00012973_014.png,172,105,919,816
00012973_015.png,144,168,922,821
00012973_016.png,105,126,906,847
00012973_017.png,152,168,944,859
00012973_018.png,182,64,938,810
00012973_019.png,142,118,959,785
00012973_020.png,145,144,939,853
00012973_021.png,128,103,959,912
00012973_022.png,104,243,911,1024
00012973_023.png,118,212,900,900
00012973_024.png,194,137,1010,862
00012973_025.png,157,125,1010,1024
00012974_000.png,201,131,937,837
00012975_000.png,233,196,919,888
00012975_001.png,169,168,980,810
00012975_002.png,278,151,938,833
00012975_003.png,38,119,921,618
00012975_004.png,179,142,888,761
00012975_005.png,250,233,859,762
00012975_006.png,289,195,873,895
00012975_007.png,156,186,921,835
00012975_008.png,186,99,903,669
00012976_000.png,192,157,883,964
00012976_001.png,183,100,938,789
00012976_002.png,170,112,973,796
00012976_003.png,145,124,840,880
00012976_004.png,158,175,893,747
00012976_005.png,194,143,951,930
00012976_006.png,133,122,856,908
00012977_000.png,149,176,921,747
00012978_000.png,149,172,936,666
00012979_000.png,119,172,910,940
00012980_000.png,174,135,958,683
00012981_000.png,180,140,919,665
00012982_000.png,149,107,980,817
00012982_001.png,207,56,924,691
00012982_002.png,247,111,915,769
00012983_000.png,95,82,924,798
00012983_001.png,117,105,942,836
00012984_000.png,135,138,904,769
00012984_001.png,138,160,982,964
00012985_000.png,109,103,881,707
00012985_001.png,180,53,837,638
00012986_000.png,137,228,918,914
00012987_000.png,139,93,895,748
00012987_001.png,168,144,918,824
00012987_002.png,151,115,818,836
00012987_003.png,128,168,906,1004
00012987_004.png,130,80,883,904
00012987_005.png,64,196,820,879
00012987_006.png,170,166,944,834
00012987_007.png,167,145,910,911
00012987_008.png,181,152,994,915
00012987_009.png,137,212,908,951
00012987_010.png,172,151,902,786
00012987_011.png,178,182,926,848
00012987_012.png,151,139,920,823
00012987_013.png,97,175,890,851
00012987_014.png,129,88,954,860
00012988_000.png,178,132,879,704
00012989_000.png,163,175,911,728
00012989_001.png,101,145,854,701
00012989_002.png,126,277,724,691
00012989_003.png,101,89,870,680
00012989_004.png,69,97,934,712
00012990_000.png,157,156,882,801
00012990_001.png,135,196,870,895
00012990_002.png,147,58,921,908
00012991_000.png,102,172,957,959
00012992_000.png,201,118,897,654
00012992_001.png,211,125,877,675
00012992_002.png,212,142,915,624
00012992_003.png,209,109,876,616
00012992_004.png,284,140,966,643
00012993_000.png,121,154,979,833
00012993_001.png,128,137,958,782
00012993_002.png,52,161,906,1001
00012993_003.png,114,108,947,773
00012993_004.png,133,164,961,796
00012993_005.png,150,162,998,1007
00012993_006.png,124,155,961,764
00012993_007.png,86,145,924,1024
00012993_008.png,90,143,963,872
00012993_009.png,149,63,986,888
00012993_010.png,127,82,937,801
00012993_011.png,172,166,1024,867
00012993_012.png,11,136,910,650
00012993_013.png,178,48,950,717
00012993_014.png,103,170,923,802
00012993_015.png,205,176,966,781
00012993_016.png,185,235,919,844
00012993_017.png,99,189,903,831
00012993_018.png,210,112,959,714
00012993_019.png,71,160,884,861
00012993_020.png,130,165,874,832
00012993_021.png,130,187,923,830
00012993_022.png,137,96,879,709
00012993_023.png,153,104,900,768
00012993_024.png,147,177,916,822
00012993_025.png,106,107,946,709
00012994_000.png,135,104,920,764
00012995_000.png,103,147,902,830
00012996_000.png,138,151,956,900
00012996_001.png,145,110,954,817
00012996_002.png,71,119,946,862
00012997_000.png,67,132,941,953
00012997_001.png,119,121,898,887
00012998_000.png,193,138,895,834
00012998_001.png,146,96,1024,774
00012998_002.png,51,82,918,856
00012998_003.png,125,113,1001,795
00012999_000.png,140,143,888,663
00012999_001.png,164,118,959,671
00012999_002.png,170,177,866,651
00013000_000.png,119,120,905,810
00013000_001.png,72,113,897,896
00013001_000.png,92,148,952,870
00013001_001.png,210,207,1050,990
00013002_000.png,216,152,909,748
00013002_001.png,159,144,1024,756
00013002_002.png,217,173,900,834
00013002_003.png,60,105,913,717
00013002_004.png,98,155,936,880
00013002_005.png,230,170,913,793
00013002_006.png,164,177,904,803
00013002_007.png,197,156,925,781
00013002_008.png,155,152,974,802
00013002_009.png,166,156,919,833
00013002_010.png,124,198,992,873
00013002_011.png,128,168,961,783
00013002_012.png,150,168,929,886
00013002_013.png,147,174,937,796
00013003_000.png,71,141,941,779
00013003_001.png,67,127,943,856
00013003_002.png,89,100,923,836
00013003_003.png,195,74,939,835
00013003_004.png,153,134,872,757
00013003_005.png,84,91,906,775
00013003_006.png,27,187,729,770
00013003_007.png,88,182,814,696
00013003_008.png,201,165,879,700
00013003_009.png,98,228,804,876
00013003_010.png,165,125,827,768
00013003_011.png,207,179,916,787
00013003_012.png,74,393,738,1007
00013003_013.png,206,113,950,619
00013003_014.png,180,225,870,808
00013003_015.png,190,171,863,732
00013003_016.png,118,232,755,744
00013003_017.png,212,185,894,720
00013003_018.png,185,214,865,741
00013003_019.png,143,271,858,791
00013003_020.png,76,267,768,795
00013003_021.png,146,179,828,677
00013003_022.png,205,139,915,666
00013003_023.png,192,63,866,599
00013003_024.png,229,130,902,686
00013003_025.png,88,78,764,655
00013003_026.png,213,174,894,778
00013003_027.png,119,138,837,719
00013003_028.png,174,235,895,863
00013003_029.png,90,83,819,648
00013003_030.png,177,158,826,750
00013003_031.png,139,193,799,730
00013003_032.png,235,105,891,675
00013003_033.png,205,172,924,768
00013003_034.png,154,208,890,785
00013003_035.png,222,146,871,704
00013003_036.png,192,155,859,748
00013003_037.png,170,80,857,660
00013003_038.png,189,149,866,757
00013003_039.png,101,189,756,741
00013003_040.png,282,200,952,766
00013003_041.png,130,176,896,802
00013003_042.png,179,122,824,659
00013003_043.png,219,213,884,778
00013003_044.png,97,180,797,785
00013003_045.png,173,252,857,841
00013003_046.png,197,19,886,543
00013003_047.png,235,136,908,733
00013003_048.png,93,12,879,543
00013003_049.png,217,104,899,664
00013003_050.png,180,98,837,576
00013004_000.png,185,150,884,779
00013005_000.png,101,157,982,874
00013006_000.png,170,146,962,752
00013007_000.png,144,168,869,639
00013007_001.png,251,244,917,767
00013008_000.png,74,117,979,1014
00013009_000.png,157,128,971,766
00013010_000.png,46,95,948,1024
00013011_000.png,85,110,925,878
00013011_001.png,76,119,940,815
00013012_000.png,201,137,949,784
00013013_000.png,134,108,929,776
00013014_000.png,203,108,1038,852
00013015_000.png,149,188,945,861
00013015_001.png,56,224,861,1024
00013015_002.png,134,156,1006,1016
00013015_003.png,89,148,941,1008
00013015_004.png,144,132,920,855
00013016_000.png,154,147,922,780
00013016_001.png,165,86,934,853
00013017_000.png,180,75,876,810
00013018_000.png,144,78,886,820
00013019_000.png,145,117,918,843
00013019_001.png,133,97,771,777
00013019_002.png,61,94,798,881
00013019_003.png,161,183,911,872
00013019_004.png,222,163,901,794
00013019_005.png,141,161,853,773
00013020_000.png,143,55,872,779
00013021_000.png,92,116,943,709
00013022_000.png,110,89,931,731
00013023_000.png,171,77,868,810
00013024_000.png,139,76,931,662
00013025_000.png,150,99,998,784
00013026_000.png,172,153,897,935
00013026_001.png,145,142,841,782
00013027_000.png,223,189,927,801
00013027_001.png,183,145,975,802
00013028_000.png,127,158,983,871
00013029_000.png,127,134,925,723
00013030_000.png,179,246,979,670
00013030_001.png,135,162,944,615
00013031_000.png,142,112,971,944
00013031_001.png,150,124,978,822
00013031_002.png,175,139,898,889
00013031_003.png,180,113,901,779
00013031_004.png,166,91,857,730
00013031_005.png,19,169,870,809
00013031_006.png,167,92,838,930
00013031_007.png,158,22,874,817
00013031_008.png,162,193,925,986
00013031_009.png,189,181,899,927
00013031_010.png,94,110,787,793
00013031_011.png,208,140,962,791
00013031_012.png,106,217,772,981
00013031_013.png,191,100,889,762
00013031_014.png,88,92,950,781
00013031_015.png,173,130,865,817
00013031_016.png,92,164,927,878
00013031_017.png,150,149,874,849
00013031_018.png,75,152,932,859
00013031_019.png,118,76,852,762
00013031_020.png,117,105,864,945
00013031_021.png,166,96,928,698
00013031_022.png,168,98,844,715
00013031_023.png,177,151,854,794
00013031_024.png,186,127,879,724
00013031_025.png,155,116,902,740
00013031_026.png,107,237,795,1002
00013031_027.png,61,126,808,827
00013031_028.png,110,172,900,896
00013031_029.png,123,133,838,964
00013031_030.png,63,143,824,928
00013031_031.png,91,156,860,928
00013031_032.png,191,107,887,839
00013032_000.png,74,136,957,971
00013033_000.png,144,127,916,961
00013033_001.png,96,160,876,950
00013033_002.png,140,56,951,841
00013034_000.png,232,148,880,804
00013034_001.png,319,108,996,737
00013034_002.png,142,67,1024,750
00013034_003.png,213,162,845,672
00013034_004.png,225,68,899,798
00013034_005.png,124,142,790,849
00013034_006.png,115,173,891,938
00013035_000.png,144,163,873,764
00013036_000.png,197,141,873,678
00013036_001.png,231,103,881,691
00013036_002.png,123,160,901,778
00013036_003.png,215,192,965,885
00013036_004.png,201,119,818,740
00013036_005.png,155,209,986,763
00013036_006.png,235,139,884,851
00013036_007.png,213,131,878,707
00013036_008.png,179,135,865,693
00013036_009.png,390,169,1033,753
00013036_010.png,146,96,914,659
00013036_011.png,199,106,869,697
00013036_012.png,187,168,868,706
00013036_013.png,98,180,820,788
00013036_014.png,121,131,982,742
00013036_015.png,103,222,972,775
00013036_016.png,148,61,929,662
00013036_017.png,191,120,920,705
00013036_018.png,174,111,871,735
00013036_019.png,188,285,868,910
00013036_020.png,184,167,905,801
00013036_021.png,138,210,826,782
00013036_022.png,283,217,948,732
00013036_023.png,166,176,888,808
00013036_024.png,258,278,922,905
00013036_025.png,144,113,817,677
00013036_026.png,201,173,929,835
00013036_027.png,128,120,924,792
00013037_000.png,180,184,819,913
00013037_001.png,231,167,895,763
00013037_002.png,206,176,909,892
00013038_000.png,149,144,955,812
00013039_000.png,183,128,913,743
00013040_000.png,218,164,897,820
00013040_001.png,221,209,902,849
00013041_000.png,93,133,932,828
00013042_000.png,125,166,939,831
00013042_001.png,149,98,938,706
00013042_002.png,116,118,885,686
00013042_003.png,112,151,896,810
00013043_000.png,161,74,1004,806
00013044_000.png,142,97,894,700
00013045_000.png,187,143,893,767
00013045_001.png,288,138,962,727
00013045_002.png,168,144,842,711
00013045_003.png,173,106,846,659
00013046_000.png,232,53,938,1020
00013047_000.png,122,109,957,756
00013047_001.png,184,151,811,795
00013047_002.png,137,108,963,755
00013047_003.png,159,106,881,821
00013047_004.png,206,116,887,793
00013047_005.png,133,123,883,826
00013047_006.png,177,112,915,811
00013048_000.png,218,258,880,868
00013049_000.png,231,122,833,671
00013049_001.png,224,100,814,533
00013049_002.png,154,43,799,538
00013049_003.png,219,135,830,644
00013049_004.png,239,158,874,669
00013049_005.png,123,110,930,617
00013049_006.png,149,0,933,218
00013049_008.png,145,0,931,461
00013049_009.png,169,128,857,671
00013049_010.png,102,77,902,605
00013049_011.png,168,125,944,717
00013049_012.png,220,127,852,771
00013050_000.png,131,99,894,713
00013051_000.png,99,226,886,798
00013051_001.png,100,131,909,851
00013051_002.png,138,195,931,862
00013052_000.png,57,111,979,670
00013052_001.png,47,44,870,535
00013052_002.png,43,86,919,624
00013052_003.png,254,134,984,688
00013052_004.png,73,304,698,818
00013052_005.png,171,95,765,628
00013052_006.png,182,186,835,754
00013052_007.png,212,94,862,515
00013052_008.png,179,168,792,612
00013052_009.png,200,90,969,534
00013052_010.png,219,95,898,520
00013052_011.png,189,128,895,643
00013052_012.png,124,130,796,622
00013052_013.png,183,135,924,634
00013053_000.png,184,151,882,709
00013054_000.png,124,114,900,884
00013055_000.png,78,122,900,700
00013055_001.png,112,93,874,731
00013055_002.png,77,118,888,870
00013055_003.png,72,78,908,838
00013055_004.png,159,184,856,720
00013055_005.png,76,116,913,724
00013055_006.png,117,152,896,793
00013055_007.png,92,126,890,740
00013055_008.png,110,31,905,695
00013055_009.png,114,156,891,715
00013055_010.png,80,144,904,774
00013055_011.png,87,177,871,789
00013055_012.png,159,141,895,700
00013056_000.png,139,105,886,742
00013057_000.png,144,144,894,758
00013058_000.png,82,170,961,861
00013058_001.png,124,94,916,789
00013059_000.png,142,40,932,937
00013060_000.png,129,131,980,939
00013060_001.png,217,138,938,1005
00013060_002.png,184,98,888,744
00013060_003.png,148,186,831,809
00013060_004.png,196,127,879,827
00013060_005.png,196,170,927,874
00013060_006.png,196,186,893,870
00013060_007.png,167,174,862,916
00013060_008.png,164,98,945,818
00013060_009.png,192,133,929,1002
00013060_010.png,128,73,860,850
00013061_000.png,102,126,1017,852
00013062_000.png,162,117,904,918
00013062_001.png,227,119,800,726
00013062_002.png,213,30,791,682
00013062_003.png,234,55,863,760
00013062_004.png,80,30,913,948
00013063_000.png,122,192,977,883
00013063_001.png,174,216,1022,891
00013063_002.png,115,127,948,812
00013064_000.png,177,177,897,799
00013064_001.png,186,183,933,970
00013064_002.png,168,124,878,747
00013064_003.png,210,124,930,749
00013065_000.png,270,162,922,781
00013066_000.png,161,112,948,744
00013067_000.png,153,107,875,890
00013068_000.png,140,153,951,983
00013069_000.png,110,161,935,997
00013069_001.png,95,116,947,994
00013069_002.png,129,161,875,956
00013069_003.png,193,125,1127,1000
00013070_000.png,132,160,912,830
00013071_000.png,87,176,894,753
00013071_001.png,119,158,925,609
00013071_002.png,196,177,779,611
00013071_003.png,178,75,953,564
00013071_004.png,174,166,920,718
00013072_000.png,276,33,1024,687
00013072_001.png,244,109,983,965
00013072_002.png,91,122,974,845
00013072_003.png,128,105,881,893
00013072_004.png,171,135,844,977
00013073_000.png,99,101,925,910
00013073_001.png,135,120,907,894
00013073_002.png,56,99,938,861
00013073_003.png,218,137,900,878
00013073_004.png,181,120,864,874
00013073_005.png,70,198,783,906
00013073_006.png,100,223,813,959
00013073_007.png,164,137,845,896
00013073_008.png,154,121,981,895
00013074_000.png,140,112,867,653
00013075_000.png,115,160,950,900
00013075_001.png,77,133,914,885
00013076_000.png,80,142,999,814
00013077_000.png,210,144,948,723
00013077_001.png,171,51,952,794
00013077_002.png,229,72,1002,670
00013077_003.png,156,57,913,858
00013077_004.png,182,100,981,831
00013077_005.png,63,112,853,838
00013077_006.png,142,90,855,646
00013077_007.png,85,46,886,773
00013077_008.png,128,68,863,803
00013077_009.png,100,80,943,833
00013077_010.png,159,113,884,646
00013077_011.png,177,110,957,875
00013077_012.png,104,79,998,652
00013077_013.png,189,110,967,728
00013077_014.png,136,139,901,836
00013077_015.png,110,47,887,591
00013077_016.png,197,58,987,713
00013077_017.png,163,157,923,883
00013078_000.png,87,156,957,767
00013078_001.png,76,93,970,950
00013078_002.png,136,108,988,958
00013078_003.png,77,156,978,843
00013078_004.png,94,129,969,784
00013078_005.png,178,137,1016,899
00013078_006.png,117,101,971,723
00013078_007.png,105,92,965,755
00013078_008.png,114,123,972,912
00013078_009.png,93,84,937,733
00013078_010.png,137,87,988,750
00013078_011.png,99,108,979,765
00013078_012.png,193,188,982,917
00013078_013.png,66,155,939,860
00013078_014.png,86,168,960,800
00013078_015.png,154,140,1013,947
00013079_000.png,139,126,857,735
00013079_001.png,202,276,892,719
00013079_002.png,213,164,781,651
00013079_003.png,159,178,874,573
00013080_000.png,126,107,876,783
00013081_000.png,112,136,934,980
00013082_000.png,143,37,892,705
00013083_000.png,212,179,896,975
00013084_000.png,67,70,875,843
00013085_000.png,159,168,869,756
00013085_001.png,107,36,832,705
00013085_002.png,128,22,803,783
00013085_003.png,238,99,819,740
00013085_004.png,197,76,841,685
00013085_005.png,88,79,829,943
00013086_000.png,184,218,893,787
00013087_000.png,38,133,959,728
00013088_000.png,108,54,997,738
00013088_001.png,186,202,890,947
00013089_000.png,174,192,935,750
00013089_001.png,177,304,925,958
00013089_002.png,106,219,907,864
00013089_003.png,241,173,1024,873
00013089_004.png,158,213,917,749
00013089_005.png,168,183,905,728
00013090_000.png,70,121,878,958
00013090_001.png,74,68,928,1024
00013090_002.png,116,127,938,922
00013091_000.png,137,72,941,581
00013092_000.png,182,120,910,763
00013093_000.png,175,109,991,848
00013094_000.png,78,172,869,846
00013095_000.png,328,251,960,808
00013095_001.png,292,149,918,728
00013096_000.png,69,144,981,765
00013097_000.png,195,126,885,689
00013098_000.png,175,189,895,826
00013098_001.png,72,105,981,760
00013099_000.png,130,117,964,825
00013100_000.png,83,166,993,926
00013100_001.png,89,144,974,925
00013100_002.png,41,178,938,938
00013101_000.png,77,78,977,730
00013102_000.png,91,114,945,693
00013103_000.png,104,81,948,996
00013104_000.png,117,137,898,776
00013104_001.png,119,137,919,823
00013104_002.png,161,131,956,925
00013104_003.png,16,151,860,873
00013104_004.png,148,262,1008,985
00013104_005.png,99,101,891,833
00013104_006.png,149,235,954,946
00013105_000.png,135,112,828,856
00013106_000.png,151,98,959,1005
00013107_000.png,156,132,1024,1003
00013107_001.png,224,230,922,1024
00013108_000.png,150,106,940,677
00013108_001.png,106,108,918,839
00013108_002.png,97,203,930,856
00013109_000.png,167,101,896,610
00013110_000.png,57,94,941,825
00013111_000.png,225,116,817,698
00013111_001.png,150,149,847,692
00013111_002.png,251,175,908,887
00013111_003.png,180,204,786,750
00013111_004.png,152,126,753,631
00013111_005.png,201,118,790,670
00013111_006.png,196,157,892,611
00013111_007.png,178,123,809,679
00013111_008.png,248,140,858,761
00013111_009.png,248,171,828,728
00013111_010.png,215,90,805,652
00013111_011.png,302,133,911,712
00013111_012.png,236,104,841,678
00013111_013.png,256,167,835,733
00013111_014.png,236,115,840,682
00013111_015.png,187,237,890,858
00013111_016.png,228,185,778,755
00013111_017.png,215,143,795,735
00013111_018.png,168,98,816,680
00013111_019.png,268,189,883,791
00013111_020.png,359,194,951,806
00013111_021.png,255,77,861,701
00013111_022.png,293,219,885,786
00013111_023.png,207,44,804,619
00013111_024.png,80,137,734,719
00013111_025.png,173,177,786,805
00013111_026.png,200,247,821,816
00013111_027.png,355,264,975,886
00013111_028.png,149,107,741,721
00013111_029.png,162,53,761,677
00013111_030.png,180,101,778,719
00013111_031.png,214,152,789,759
00013111_032.png,228,232,826,845
00013111_033.png,219,186,846,778
00013111_034.png,128,76,776,666
00013111_035.png,216,93,856,691
00013111_036.png,156,139,869,906
00013111_037.png,104,108,920,826
00013111_038.png,247,112,912,671
00013111_039.png,148,158,942,813
00013111_040.png,189,157,855,753
00013111_041.png,190,104,901,745
00013111_042.png,144,96,853,702
00013111_043.png,123,93,861,798
00013111_044.png,177,107,893,846
00013111_045.png,204,126,869,628
00013111_046.png,189,86,916,791
00013111_047.png,244,134,904,674
00013111_048.png,155,173,871,816
00013111_049.png,215,151,938,948
00013111_050.png,198,118,924,851
00013111_051.png,131,24,842,787
00013111_052.png,183,198,787,857
00013111_053.png,185,113,902,790
00013111_054.png,95,160,838,748
00013111_055.png,58,63,887,660
00013111_056.png,176,68,877,664
00013111_057.png,92,84,891,825
00013111_058.png,170,112,872,783
00013111_059.png,127,104,895,699
00013111_060.png,85,140,780,801
00013111_061.png,54,103,839,854
00013111_062.png,99,121,829,787
00013111_063.png,121,95,804,752
00013111_064.png,133,81,799,690
00013111_065.png,160,145,827,740
00013111_066.png,88,147,768,777
00013111_067.png,144,145,827,758
00013111_068.png,96,140,799,761
00013111_069.png,105,106,820,671
00013111_070.png,146,119,825,699
00013111_071.png,172,159,855,723
00013111_072.png,37,127,790,704
00013111_073.png,94,124,870,704
00013111_074.png,196,128,863,649
00013111_075.png,158,101,829,666
00013111_076.png,179,103,870,837
00013111_077.png,161,115,828,682
00013111_078.png,198,135,837,831
00013111_079.png,184,92,846,644
00013111_080.png,189,127,826,673
00013111_081.png,200,103,882,876
00013111_082.png,169,162,879,804
00013111_083.png,145,137,837,684
00013111_084.png,117,93,845,851
00013111_085.png,232,177,942,809
00013111_086.png,102,109,870,716
00013111_087.png,211,124,885,647
00013111_088.png,171,139,866,843
00013111_089.png,155,136,880,751
00013111_090.png,177,159,908,763
00013111_091.png,115,146,824,733
00013111_092.png,215,165,985,716
00013111_093.png,202,62,866,623
00013111_094.png,273,177,925,846
00013111_095.png,207,134,869,639
00013111_096.png,162,140,794,683
00013111_097.png,194,171,860,702
00013111_098.png,138,203,793,886
00013111_099.png,192,222,809,834
00013111_100.png,43,123,764,608
00013111_101.png,149,111,768,670
00013111_102.png,101,222,704,772
00013111_103.png,158,150,822,679
00013111_104.png,102,120,818,724
00013111_105.png,163,152,820,732
00013111_106.png,137,186,860,625
00013111_107.png,140,161,950,672
00013111_108.png,233,148,832,744
00013111_109.png,107,112,851,667
00013111_110.png,150,167,871,676
00013111_111.png,162,92,803,731
00013111_112.png,162,140,860,646
00013111_113.png,215,131,835,652
00013111_114.png,142,124,793,679
00013111_115.png,98,37,747,579
00013112_000.png,187,208,882,860
00013112_001.png,208,158,897,791
00013112_002.png,156,130,937,889
00013112_003.png,106,163,968,829
00013112_004.png,180,152,925,793
00013112_005.png,192,104,932,806
00013112_006.png,174,111,901,782
00013112_007.png,190,126,914,835
00013112_008.png,164,146,878,811
00013112_009.png,198,99,886,752
00013112_010.png,210,235,955,869
00013112_011.png,221,117,933,889
00013113_000.png,172,198,882,701
00013114_000.png,158,111,820,667
00013115_000.png,48,142,1078,804
00013116_000.png,137,126,981,903
00013116_001.png,86,245,927,925
00013116_002.png,83,289,881,960
00013116_003.png,125,72,931,632
00013117_000.png,66,76,934,847
00013118_000.png,85,136,982,897
00013118_001.png,84,193,983,974
00013118_002.png,116,148,1004,955
00013118_003.png,119,167,1008,922
00013118_004.png,81,142,945,867
00013118_005.png,60,189,941,873
00013118_006.png,93,119,983,890
00013118_007.png,74,201,915,835
00013118_008.png,132,144,973,876
00013119_000.png,102,128,961,870
00013119_001.png,128,136,940,965
00013119_002.png,103,166,959,856
00013119_003.png,95,144,955,827
00013119_004.png,139,99,1054,956
00013119_005.png,82,123,942,916
00013119_006.png,115,184,961,948
00013119_007.png,124,94,948,926
00013119_008.png,16,81,914,898
00013120_000.png,95,81,944,906
00013121_000.png,116,180,985,712
00013121_001.png,134,199,990,854
00013121_002.png,156,238,963,824
00013121_003.png,249,228,979,798
00013121_004.png,69,74,865,727
00013122_000.png,220,156,861,726
00013122_001.png,301,120,909,628
00013122_002.png,181,120,889,781
00013122_003.png,180,115,998,739
00013122_004.png,228,167,882,737
00013122_005.png,134,154,781,830
00013123_000.png,140,235,980,792
00013123_001.png,160,169,981,684
00013123_002.png,117,151,962,827
00013123_003.png,205,311,929,742
00013123_004.png,290,356,982,760
00013123_005.png,184,291,866,718
00013123_006.png,115,240,810,630
00013123_007.png,261,199,976,681
00013123_008.png,157,334,917,786
00013123_009.png,204,243,967,736
00013123_010.png,121,235,863,745
00013123_011.png,110,227,929,811
00013124_000.png,124,119,960,896
00013124_001.png,59,112,938,1024
00013125_000.png,119,148,887,782
00013125_001.png,73,243,844,841
00013125_002.png,22,159,814,772
00013125_003.png,145,127,933,765
00013125_004.png,128,120,950,587
00013126_000.png,157,72,981,768
00013127_000.png,140,93,974,945
00013127_001.png,158,124,1013,797
00013128_000.png,46,159,992,895
00013128_001.png,73,118,968,942
00013128_002.png,89,102,987,842
00013128_003.png,77,255,913,1024
00013128_004.png,0,48,963,549
00013128_005.png,138,209,943,904
00013128_006.png,8,208,816,940
00013128_007.png,223,24,1011,749
00013128_008.png,107,257,883,904
00013128_009.png,31,279,839,981
00013128_010.png,40,171,844,803
00013128_011.png,9,171,815,848
00013128_012.png,25,171,845,849
00013128_013.png,38,208,834,899
00013128_014.png,62,153,882,867
00013128_015.png,105,164,977,843
00013128_016.png,155,317,984,1018
00013128_017.png,35,133,857,799
00013128_018.png,36,173,875,865
00013128_019.png,70,194,872,929
00013128_020.png,66,176,906,945
00013128_021.png,16,164,842,861
00013128_022.png,160,159,990,817
00013128_023.png,133,157,898,823
00013128_024.png,84,137,896,855
00013128_025.png,149,60,946,767
00013128_026.png,134,139,958,864
00013129_000.png,124,95,931,779
00013130_000.png,192,193,969,855
00013131_000.png,81,116,1022,753
00013132_000.png,188,225,863,829
00013133_000.png,188,141,948,792
00013134_000.png,92,163,983,973
00013135_000.png,109,202,932,917
00013136_000.png,161,193,877,824
00013136_001.png,112,151,957,736
00013136_002.png,139,152,929,821
00013137_000.png,177,124,764,742
00013138_000.png,110,92,946,977
00013138_001.png,137,171,951,850
00013138_002.png,111,182,903,770
00013139_000.png,165,224,887,781
00013140_000.png,172,138,926,835
00013140_001.png,226,242,895,748
00013140_002.png,197,76,863,568
00013140_003.png,110,139,787,675
00013141_000.png,118,177,869,758
00013141_001.png,237,70,808,675
00013141_002.png,77,108,1016,715
00013142_000.png,112,148,987,989
00013143_000.png,74,118,888,690
00013144_000.png,145,99,962,807
00013144_001.png,204,138,990,959
00013144_002.png,152,93,980,904
00013144_003.png,15,123,824,816
00013144_004.png,177,124,990,928
00013144_005.png,117,150,925,898
00013144_006.png,108,96,928,919
00013144_007.png,171,144,975,920
00013145_000.png,164,0,986,895
00013145_001.png,79,138,966,872
00013146_000.png,128,128,934,862
00013147_000.png,136,116,878,705
00013148_000.png,200,92,990,659
00013149_000.png,64,154,950,1023
00013149_001.png,90,69,920,937
00013150_000.png,81,146,972,863
00013150_001.png,157,140,817,732
00013150_002.png,252,100,959,884
00013150_003.png,218,188,857,852
00013150_004.png,193,164,817,718
00013150_005.png,195,126,941,837
00013151_000.png,177,193,944,733
00013152_000.png,302,292,986,892
00013152_001.png,219,240,925,856
00013152_002.png,208,107,872,673
00013152_003.png,201,159,947,793
00013152_004.png,107,337,794,918
00013152_005.png,249,167,896,744
00013152_006.png,262,228,887,695
00013152_007.png,317,135,955,637
00013152_008.png,214,196,873,793
00013152_009.png,151,135,939,752
00013153_000.png,86,75,963,740
00013154_000.png,195,131,859,672
00013154_001.png,171,88,856,647
00013155_000.png,128,113,963,841
00013156_000.png,159,174,921,812
00013156_001.png,134,168,897,802
00013157_000.png,112,48,924,787
00013158_000.png,24,52,924,840
00013158_001.png,40,1,822,1008
00013158_002.png,149,209,811,978
00013158_003.png,334,173,1024,971
00013158_004.png,15,124,837,744
00013158_005.png,177,43,900,882
00013158_006.png,139,189,905,923
00013158_007.png,120,118,892,863
00013158_008.png,143,175,928,986
00013158_009.png,124,159,926,991
00013159_000.png,166,195,909,745
00013160_000.png,171,347,1024,939
00013161_000.png,140,205,936,962
00013161_001.png,86,91,979,840
00013161_002.png,87,108,911,1004
00013161_003.png,160,180,936,921
00013162_000.png,166,125,915,740
00013163_000.png,186,112,877,741
00013163_001.png,150,42,945,822
00013164_000.png,186,102,943,831
00013165_000.png,196,207,794,558
00013165_001.png,208,278,873,620
00013166_000.png,224,218,926,997
00013167_000.png,110,140,1020,911
00013168_000.png,163,45,928,775
00013169_000.png,208,107,963,860
00013170_000.png,172,123,900,739
00013171_000.png,138,167,992,877
00013172_000.png,151,80,894,678
00013173_000.png,121,207,949,797
00013174_000.png,116,204,952,701
00013174_001.png,104,138,963,748
00013175_000.png,187,67,834,760
00013175_001.png,148,114,894,688
00013175_002.png,161,173,860,793
00013175_003.png,112,85,825,689
00013175_004.png,147,98,943,694
00013175_005.png,180,143,820,725
00013175_006.png,205,148,856,729
00013175_007.png,165,169,807,904
00013175_008.png,78,98,907,707
00013175_009.png,186,45,811,713
00013175_010.png,226,111,897,843
00013175_011.png,236,154,896,896
00013175_012.png,210,78,991,785
